kW,Day,DayDummy,Month,Date,Hour,semesterBool,TAVG,TMAX,TMIN
524.140007,Weekend,0,Mar,17,11,1,68,79,59
542.5172577,Weekend,0,Mar,17,12,1,68,79,59
518.0197449,Weekend,0,Mar,17,13,1,68,79,59
527.8372421,Weekend,0,Mar,17,14,1,68,79,59
519.7797546,Weekend,0,Mar,17,15,1,68,79,59
530.036499,Weekend,0,Mar,17,16,1,68,79,59
558.4682541,Weekend,0,Mar,17,17,1,68,79,59
516.4287491,Weekend,0,Mar,17,18,1,68,79,59
505.5650101,Weekend,0,Mar,17,19,1,68,79,59
516.797493,Weekend,0,Mar,17,20,1,68,79,59
527.1322632,Weekend,0,Mar,17,21,1,68,79,59
479.9077454,Weekend,0,Mar,17,22,1,68,79,59
476.0157547,Weekend,0,Mar,17,23,1,68,79,59
470.3572464,Weekday,1,Mar,18,0,1,70,83,57
488.5982437,Weekday,1,Mar,18,1,1,70,83,57
479.0977478,Weekday,1,Mar,18,2,1,70,83,57
474.5057449,Weekday,1,Mar,18,3,1,70,83,57
490.6135025,Weekday,1,Mar,18,4,1,70,83,57
508.7807388,Weekday,1,Mar,18,5,1,70,83,57
498.1720047,Weekday,1,Mar,18,6,1,70,83,57
524.7232437,Weekday,1,Mar,18,7,1,70,83,57
540.1552505,Weekday,1,Mar,18,8,1,70,83,57
616.1722565,Weekday,1,Mar,18,9,1,70,83,57
626.1094971,Weekday,1,Mar,18,10,1,70,83,57
609.1190186,Weekday,1,Mar,18,11,1,70,83,57
608.7065125,Weekday,1,Mar,18,12,1,70,83,57
591.4945068,Weekday,1,Mar,18,13,1,70,83,57
605.3027496,Weekday,1,Mar,18,14,1,70,83,57
589.493988,Weekday,1,Mar,18,15,1,70,83,57
592.4932404,Weekday,1,Mar,18,16,1,70,83,57
607.1297607,Weekday,1,Mar,18,17,1,70,83,57
572.9192657,Weekday,1,Mar,18,18,1,70,83,57
554.9380188,Weekday,1,Mar,18,19,1,70,83,57
547.6452484,Weekday,1,Mar,18,20,1,70,83,57
538.8512268,Weekday,1,Mar,18,21,1,70,83,57
510.7504959,Weekday,1,Mar,18,22,1,70,83,57
492.2182465,Weekday,1,Mar,18,23,1,70,83,57
496.2787628,Weekday,1,Mar,19,0,1,72,85,59
471.8270035,Weekday,1,Mar,19,1,1,72,85,59
484.1935043,Weekday,1,Mar,19,2,1,72,85,59
479.2932434,Weekday,1,Mar,19,3,1,72,85,59
486.3847504,Weekday,1,Mar,19,4,1,72,85,59
481.5094986,Weekday,1,Mar,19,5,1,72,85,59
510.2927399,Weekday,1,Mar,19,6,1,72,85,59
520.8475037,Weekday,1,Mar,19,7,1,72,85,59
541.5345001,Weekday,1,Mar,19,8,1,72,85,59
611.423996,Weekday,1,Mar,19,9,1,72,85,59
630.4990082,Weekday,1,Mar,19,10,1,72,85,59
652.7740021,Weekday,1,Mar,19,11,1,72,85,59
618.7754974,Weekday,1,Mar,19,12,1,72,85,59
606.2070007,Weekday,1,Mar,19,13,1,72,85,59
634.4842377,Weekday,1,Mar,19,14,1,72,85,59
609.4347382,Weekday,1,Mar,19,15,1,72,85,59
620.1889954,Weekday,1,Mar,19,16,1,72,85,59
599.1239929,Weekday,1,Mar,19,17,1,72,85,59
566.1347504,Weekday,1,Mar,19,18,1,72,85,59
545.1107635,Weekday,1,Mar,19,19,1,72,85,59
529.7304993,Weekday,1,Mar,19,20,1,72,85,59
538.2827606,Weekday,1,Mar,19,21,1,72,85,59
515.3507462,Weekday,1,Mar,19,22,1,72,85,59
502.4499969,Weekday,1,Mar,19,23,1,72,85,59
507.8665085,Weekday,1,Mar,20,0,1,72,83,60
486.0662537,Weekday,1,Mar,20,1,1,72,83,60
488.4159927,Weekday,1,Mar,20,2,1,72,83,60
471.0820007,Weekday,1,Mar,20,3,1,72,83,60
489.2564926,Weekday,1,Mar,20,4,1,72,83,60
488.9980011,Weekday,1,Mar,20,5,1,72,83,60
505.8232498,Weekday,1,Mar,20,6,1,72,83,60
549.7285004,Weekday,1,Mar,20,7,1,72,83,60
549.4599915,Weekday,1,Mar,20,8,1,72,83,60
581.1332397,Weekday,1,Mar,20,9,1,72,83,60
612.5887604,Weekday,1,Mar,20,10,1,72,83,60
668.4212494,Weekday,1,Mar,20,11,1,72,83,60
621.0045013,Weekday,1,Mar,20,12,1,72,83,60
620.5670013,Weekday,1,Mar,20,13,1,72,83,60
631.0162354,Weekday,1,Mar,20,14,1,72,83,60
599.755249,Weekday,1,Mar,20,15,1,72,83,60
595.5237427,Weekday,1,Mar,20,16,1,72,83,60
578.1389923,Weekday,1,Mar,20,17,1,72,83,60
569.871994,Weekday,1,Mar,20,18,1,72,83,60
549.9434814,Weekday,1,Mar,20,19,1,72,83,60
537.7602539,Weekday,1,Mar,20,20,1,72,83,60
525.1470032,Weekday,1,Mar,20,21,1,72,83,60
502.7465057,Weekday,1,Mar,20,22,1,72,83,60
501.5967636,Weekday,1,Mar,20,23,1,72,83,60
496.521759,Weekday,1,Mar,21,0,1,66,70,57
471.3632507,Weekday,1,Mar,21,1,1,66,70,57
466.8795013,Weekday,1,Mar,21,2,1,66,70,57
478.3460007,Weekday,1,Mar,21,3,1,66,70,57
510.4870148,Weekday,1,Mar,21,4,1,66,70,57
481.3199997,Weekday,1,Mar,21,5,1,66,70,57
491.3785019,Weekday,1,Mar,21,6,1,66,70,57
516.3154831,Weekday,1,Mar,21,7,1,66,70,57
548.9097443,Weekday,1,Mar,21,8,1,66,70,57
604.1445007,Weekday,1,Mar,21,9,1,66,70,57
632.9367523,Weekday,1,Mar,21,10,1,66,70,57
638.9677429,Weekday,1,Mar,21,11,1,66,70,57
585.287262,Weekday,1,Mar,21,12,1,66,70,57
590.8350067,Weekday,1,Mar,21,13,1,66,70,57
628.4884949,Weekday,1,Mar,21,14,1,66,70,57
622.5612488,Weekday,1,Mar,21,15,1,66,70,57
608.3489838,Weekday,1,Mar,21,16,1,66,70,57
596.1640015,Weekday,1,Mar,21,17,1,66,70,57
577.8692474,Weekday,1,Mar,21,18,1,66,70,57
541.7965088,Weekday,1,Mar,21,19,1,66,70,57
541.8544922,Weekday,1,Mar,21,20,1,66,70,57
525.8925018,Weekday,1,Mar,21,21,1,66,70,57
516.7717438,Weekday,1,Mar,21,22,1,66,70,57
504.2845001,Weekday,1,Mar,21,23,1,66,70,57
509.3514862,Weekday,1,Mar,22,0,1,61,74,50
485.4680023,Weekday,1,Mar,22,1,1,61,74,50
477.2759933,Weekday,1,Mar,22,2,1,61,74,50
494.1762466,Weekday,1,Mar,22,3,1,61,74,50
503.3590012,Weekday,1,Mar,22,4,1,61,74,50
502.6760025,Weekday,1,Mar,22,5,1,61,74,50
512.6010056,Weekday,1,Mar,22,6,1,61,74,50
514.3397598,Weekday,1,Mar,22,7,1,61,74,50
548.6332397,Weekday,1,Mar,22,8,1,61,74,50
579.6989899,Weekday,1,Mar,22,9,1,61,74,50
630.8300018,Weekday,1,Mar,22,10,1,61,74,50
642.4452515,Weekday,1,Mar,22,11,1,61,74,50
588.6460114,Weekday,1,Mar,22,12,1,61,74,50
594.4360199,Weekday,1,Mar,22,13,1,61,74,50
596.0507507,Weekday,1,Mar,22,14,1,61,74,50
599.7827454,Weekday,1,Mar,22,15,1,61,74,50
563.3815002,Weekday,1,Mar,22,16,1,61,74,50
563.3255005,Weekday,1,Mar,22,17,1,61,74,50
543.8752594,Weekday,1,Mar,22,18,1,61,74,50
544.2324829,Weekday,1,Mar,22,19,1,61,74,50
527.6797485,Weekday,1,Mar,22,20,1,61,74,50
511.76651,Weekday,1,Mar,22,21,1,61,74,50
501.7915039,Weekday,1,Mar,22,22,1,61,74,50
501.8747482,Weekday,1,Mar,22,23,1,61,74,50
485.4499969,Weekend,0,Mar,23,0,1,64,78,54
480.824501,Weekend,0,Mar,23,1,1,64,78,54
483.8822479,Weekend,0,Mar,23,2,1,64,78,54
494.6235046,Weekend,0,Mar,23,3,1,64,78,54
497.7234955,Weekend,0,Mar,23,4,1,64,78,54
478.7147522,Weekend,0,Mar,23,5,1,64,78,54
494.2230072,Weekend,0,Mar,23,6,1,64,78,54
492.6085052,Weekend,0,Mar,23,7,1,64,78,54
486.6472473,Weekend,0,Mar,23,8,1,64,78,54
522.7342377,Weekend,0,Mar,23,9,1,64,78,54
546.4984894,Weekend,0,Mar,23,10,1,64,78,54
550.8922424,Weekend,0,Mar,23,11,1,64,78,54
543.905014,Weekend,0,Mar,23,12,1,64,78,54
569.635498,Weekend,0,Mar,23,13,1,64,78,54
527.71875,Weekend,0,Mar,23,14,1,64,78,54
526.980751,Weekend,0,Mar,23,15,1,64,78,54
530.9924927,Weekend,0,Mar,23,16,1,64,78,54
535.2500153,Weekend,0,Mar,23,17,1,64,78,54
537.1577454,Weekend,0,Mar,23,18,1,64,78,54
515.5607529,Weekend,0,Mar,23,19,1,64,78,54
508.6259918,Weekend,0,Mar,23,20,1,64,78,54
494.1025009,Weekend,0,Mar,23,21,1,64,78,54
493.2777557,Weekend,0,Mar,23,22,1,64,78,54
489.2687531,Weekend,0,Mar,23,23,1,64,78,54
488.1767426,Weekend,0,Mar,24,0,1,67,81,53
487.0597534,Weekend,0,Mar,24,1,1,67,81,53
476.8342438,Weekend,0,Mar,24,2,1,67,81,53
492.7579956,Weekend,0,Mar,24,3,1,67,81,53
511.8052673,Weekend,0,Mar,24,4,1,67,81,53
469.3487473,Weekend,0,Mar,24,5,1,67,81,53
480.9652481,Weekend,0,Mar,24,6,1,67,81,53
491.7809982,Weekend,0,Mar,24,7,1,67,81,53
516.0159912,Weekend,0,Mar,24,8,1,67,81,53
525.6640015,Weekend,0,Mar,24,9,1,67,81,53
542.0110016,Weekend,0,Mar,24,10,1,67,81,53
528.3287659,Weekend,0,Mar,24,11,1,67,81,53
528.2174988,Weekend,0,Mar,24,12,1,67,81,53
522.3939819,Weekend,0,Mar,24,13,1,67,81,53
520.9782486,Weekend,0,Mar,24,14,1,67,81,53
527.5252533,Weekend,0,Mar,24,15,1,67,81,53
523.6519775,Weekend,0,Mar,24,16,1,67,81,53
536.8465118,Weekend,0,Mar,24,17,1,67,81,53
528.5767365,Weekend,0,Mar,24,18,1,67,81,53
533.8739929,Weekend,0,Mar,24,19,1,67,81,53
542.6705093,Weekend,0,Mar,24,20,1,67,81,53
519.2960129,Weekend,0,Mar,24,21,1,67,81,53
500.1377563,Weekend,0,Mar,24,22,1,67,81,53
509.912262,Weekend,0,Mar,24,23,1,67,81,53
506.0785065,Weekday,1,Mar,25,0,1,70,87,54
497.8622589,Weekday,1,Mar,25,1,1,70,87,54
497.0277481,Weekday,1,Mar,25,2,1,70,87,54
463.1437454,Weekday,1,Mar,25,3,1,70,87,54
483.0597534,Weekday,1,Mar,25,4,1,70,87,54
484.0259933,Weekday,1,Mar,25,5,1,70,87,54
496.1425018,Weekday,1,Mar,25,6,1,70,87,54
530.7310028,Weekday,1,Mar,25,7,1,70,87,54
549.2424927,Weekday,1,Mar,25,8,1,70,87,54
605.5487366,Weekday,1,Mar,25,9,1,70,87,54
622.8389893,Weekday,1,Mar,25,10,1,70,87,54
633.8464966,Weekday,1,Mar,25,11,1,70,87,54
591.1534882,Weekday,1,Mar,25,12,1,70,87,54
608.1117401,Weekday,1,Mar,25,13,1,70,87,54
619.8692474,Weekday,1,Mar,25,14,1,70,87,54
598.1712494,Weekday,1,Mar,25,15,1,70,87,54
606.8180237,Weekday,1,Mar,25,16,1,70,87,54
623.4875183,Weekday,1,Mar,25,17,1,70,87,54
600.1412659,Weekday,1,Mar,25,18,1,70,87,54
577.8457489,Weekday,1,Mar,25,19,1,70,87,54
528.9037476,Weekday,1,Mar,25,20,1,70,87,54
519.1192627,Weekday,1,Mar,25,21,1,70,87,54
509.2760162,Weekday,1,Mar,25,22,1,70,87,54
487.2842484,Weekday,1,Mar,25,23,1,70,87,54
480.3175049,Weekday,1,Mar,26,0,1,72,87,58
486.4507523,Weekday,1,Mar,26,1,1,72,87,58
491.0954895,Weekday,1,Mar,26,2,1,72,87,58
496.5502472,Weekday,1,Mar,26,3,1,72,87,58
498.8417435,Weekday,1,Mar,26,4,1,72,87,58
482.8922501,Weekday,1,Mar,26,5,1,72,87,58
503.2189941,Weekday,1,Mar,26,6,1,72,87,58
523.6382446,Weekday,1,Mar,26,7,1,72,87,58
547.0255127,Weekday,1,Mar,26,8,1,72,87,58
593.3180237,Weekday,1,Mar,26,9,1,72,87,58
628.8117523,Weekday,1,Mar,26,10,1,72,87,58
641.0887451,Weekday,1,Mar,26,11,1,72,87,58
611.6377563,Weekday,1,Mar,26,12,1,72,87,58
628.946991,Weekday,1,Mar,26,13,1,72,87,58
610.7482452,Weekday,1,Mar,26,14,1,72,87,58
625.8852539,Weekday,1,Mar,26,15,1,72,87,58
626.7574921,Weekday,1,Mar,26,16,1,72,87,58
587.7012329,Weekday,1,Mar,26,17,1,72,87,58
564.4827423,Weekday,1,Mar,26,18,1,72,87,58
559.2180176,Weekday,1,Mar,26,19,1,72,87,58
545.6994934,Weekday,1,Mar,26,20,1,72,87,58
542.5012512,Weekday,1,Mar,26,21,1,72,87,58
528.2867432,Weekday,1,Mar,26,22,1,72,87,58
522.9712601,Weekday,1,Mar,26,23,1,72,87,58
495.759758,Weekday,1,Mar,27,0,1,74,82,62
488.6092529,Weekday,1,Mar,27,1,1,74,82,62
499.4682617,Weekday,1,Mar,27,2,1,74,82,62
483.8759995,Weekday,1,Mar,27,3,1,74,82,62
490.0840073,Weekday,1,Mar,27,4,1,74,82,62
497.3919983,Weekday,1,Mar,27,5,1,74,82,62
491.9920044,Weekday,1,Mar,27,6,1,74,82,62
498.5387497,Weekday,1,Mar,27,7,1,74,82,62
551.1944885,Weekday,1,Mar,27,8,1,74,82,62
584.5945129,Weekday,1,Mar,27,9,1,74,82,62
629.2540131,Weekday,1,Mar,27,10,1,74,82,62
633.1005096,Weekday,1,Mar,27,11,1,74,82,62
627.7037506,Weekday,1,Mar,27,12,1,74,82,62
631.0477448,Weekday,1,Mar,27,13,1,74,82,62
605.5822601,Weekday,1,Mar,27,14,1,74,82,62
605.542511,Weekday,1,Mar,27,15,1,74,82,62
600.536499,Weekday,1,Mar,27,16,1,74,82,62
591.0687408,Weekday,1,Mar,27,17,1,74,82,62
583.5924988,Weekday,1,Mar,27,18,1,74,82,62
547.3509827,Weekday,1,Mar,27,19,1,74,82,62
556.428009,Weekday,1,Mar,27,20,1,74,82,62
528.7774963,Weekday,1,Mar,27,21,1,74,82,62
521.5592346,Weekday,1,Mar,27,22,1,74,82,62
499.1025009,Weekday,1,Mar,27,23,1,74,82,62
500.7069931,Weekday,1,Mar,28,0,1,63,77,51
479.8735046,Weekday,1,Mar,28,1,1,63,77,51
485.5400085,Weekday,1,Mar,28,2,1,63,77,51
467.3392487,Weekday,1,Mar,28,3,1,63,77,51
487.4977417,Weekday,1,Mar,28,4,1,63,77,51
489.7062454,Weekday,1,Mar,28,5,1,63,77,51
514.6054993,Weekday,1,Mar,28,6,1,63,77,51
514.3752441,Weekday,1,Mar,28,7,1,63,77,51
558.6462555,Weekday,1,Mar,28,8,1,63,77,51
605.8092499,Weekday,1,Mar,28,9,1,63,77,51
639.6554871,Weekday,1,Mar,28,10,1,63,77,51
631.98349,Weekday,1,Mar,28,11,1,63,77,51
653.3752594,Weekday,1,Mar,28,12,1,63,77,51
614.7504883,Weekday,1,Mar,28,13,1,63,77,51
652.0327454,Weekday,1,Mar,28,14,1,63,77,51
594.3167419,Weekday,1,Mar,28,15,1,63,77,51
610.5890045,Weekday,1,Mar,28,16,1,63,77,51
601.4327393,Weekday,1,Mar,28,17,1,63,77,51
578.2350006,Weekday,1,Mar,28,18,1,63,77,51
546.2024994,Weekday,1,Mar,28,19,1,63,77,51
555.8200073,Weekday,1,Mar,28,20,1,63,77,51
531.3552551,Weekday,1,Mar,28,21,1,63,77,51
540.0197601,Weekday,1,Mar,28,22,1,63,77,51
385.6752396,Weekday,1,Mar,28,23,1,63,77,51
252.7232513,Weekday,1,Mar,29,0,1,71,82,57
505.7244949,Weekday,1,Mar,29,1,1,71,82,57
479.832756,Weekday,1,Mar,29,2,1,71,82,57
491.4319992,Weekday,1,Mar,29,3,1,71,82,57
485.8314972,Weekday,1,Mar,29,4,1,71,82,57
505.3647461,Weekday,1,Mar,29,5,1,71,82,57
508.7227478,Weekday,1,Mar,29,6,1,71,82,57
534.2399902,Weekday,1,Mar,29,7,1,71,82,57
564.5562439,Weekday,1,Mar,29,8,1,71,82,57
603.2662506,Weekday,1,Mar,29,9,1,71,82,57
640.2745056,Weekday,1,Mar,29,10,1,71,82,57
663.4695129,Weekday,1,Mar,29,11,1,71,82,57
615.0152435,Weekday,1,Mar,29,12,1,71,82,57
613.3464966,Weekday,1,Mar,29,13,1,71,82,57
591.6872406,Weekday,1,Mar,29,14,1,71,82,57
615.6744995,Weekday,1,Mar,29,15,1,71,82,57
603.1515045,Weekday,1,Mar,29,16,1,71,82,57
591.0712433,Weekday,1,Mar,29,17,1,71,82,57
570.4967499,Weekday,1,Mar,29,18,1,71,82,57
543.6235046,Weekday,1,Mar,29,19,1,71,82,57
548.3830109,Weekday,1,Mar,29,20,1,71,82,57
530.4372559,Weekday,1,Mar,29,21,1,71,82,57
516.412262,Weekday,1,Mar,29,22,1,71,82,57
497.1292496,Weekday,1,Mar,29,23,1,71,82,57
492.7040024,Weekend,0,Mar,30,0,1,69,83,55
478.0032578,Weekend,0,Mar,30,1,1,69,83,55
483.3197403,Weekend,0,Mar,30,2,1,69,83,55
488.1607513,Weekend,0,Mar,30,3,1,69,83,55
486.7852554,Weekend,0,Mar,30,4,1,69,83,55
484.4935074,Weekend,0,Mar,30,5,1,69,83,55
488.7177582,Weekend,0,Mar,30,6,1,69,83,55
491.339241,Weekend,0,Mar,30,7,1,69,83,55
497.0020065,Weekend,0,Mar,30,8,1,69,83,55
549.2600098,Weekend,0,Mar,30,9,1,69,83,55
572.8237457,Weekend,0,Mar,30,10,1,69,83,55
573.2457581,Weekend,0,Mar,30,11,1,69,83,55
562.1597595,Weekend,0,Mar,30,12,1,69,83,55
548.2027435,Weekend,0,Mar,30,13,1,69,83,55
564.181488,Weekend,0,Mar,30,14,1,69,83,55
540.8792419,Weekend,0,Mar,30,15,1,69,83,55
538.6787567,Weekend,0,Mar,30,16,1,69,83,55
538.0257416,Weekend,0,Mar,30,17,1,69,83,55
555.7949982,Weekend,0,Mar,30,18,1,69,83,55
536.8419952,Weekend,0,Mar,30,19,1,69,83,55
530.2257538,Weekend,0,Mar,30,20,1,69,83,55
515.2845001,Weekend,0,Mar,30,21,1,69,83,55
504.4594955,Weekend,0,Mar,30,22,1,69,83,55
490.1342468,Weekend,0,Mar,30,23,1,69,83,55
495.7092438,Weekend,0,Mar,31,0,1,70,81,55
482.9255066,Weekend,0,Mar,31,1,1,70,81,55
502.2915039,Weekend,0,Mar,31,2,1,70,81,55
475.6824875,Weekend,0,Mar,31,3,1,70,81,55
497.3572464,Weekend,0,Mar,31,4,1,70,81,55
477.4237595,Weekend,0,Mar,31,5,1,70,81,55
495.5815048,Weekend,0,Mar,31,6,1,70,81,55
507.4237442,Weekend,0,Mar,31,7,1,70,81,55
517.1852417,Weekend,0,Mar,31,8,1,70,81,55
539.0222473,Weekend,0,Mar,31,9,1,70,81,55
539.5027313,Weekend,0,Mar,31,10,1,70,81,55
537.6722565,Weekend,0,Mar,31,11,1,70,81,55
516.876503,Weekend,0,Mar,31,12,1,70,81,55
528.2372437,Weekend,0,Mar,31,13,1,70,81,55
521.6097565,Weekend,0,Mar,31,14,1,70,81,55
532.6915054,Weekend,0,Mar,31,15,1,70,81,55
542.1412506,Weekend,0,Mar,31,16,1,70,81,55
527.8892517,Weekend,0,Mar,31,17,1,70,81,55
538.1050034,Weekend,0,Mar,31,18,1,70,81,55
527.2357635,Weekend,0,Mar,31,19,1,70,81,55
534.4624939,Weekend,0,Mar,31,20,1,70,81,55
527.7652435,Weekend,0,Mar,31,21,1,70,81,55
515.7659912,Weekend,0,Mar,31,22,1,70,81,55
499.4242477,Weekend,0,Mar,31,23,1,70,81,55
500.3829956,Weekday,1,Apr,1,0,1,72,83,58
481.7487488,Weekday,1,Apr,1,1,1,72,83,58
502.4654999,Weekday,1,Apr,1,2,1,72,83,58
478.1064987,Weekday,1,Apr,1,3,1,72,83,58
499.0392532,Weekday,1,Apr,1,4,1,72,83,58
482.4980011,Weekday,1,Apr,1,5,1,72,83,58
500.2642441,Weekday,1,Apr,1,6,1,72,83,58
523.3590088,Weekday,1,Apr,1,7,1,72,83,58
523.1102371,Weekday,1,Apr,1,8,1,72,83,58
591.1912537,Weekday,1,Apr,1,9,1,72,83,58
644.3150024,Weekday,1,Apr,1,10,1,72,83,58
626.4172363,Weekday,1,Apr,1,11,1,72,83,58
601.6209869,Weekday,1,Apr,1,12,1,72,83,58
605.7545013,Weekday,1,Apr,1,13,1,72,83,58
637.7877502,Weekday,1,Apr,1,14,1,72,83,58
630.9647369,Weekday,1,Apr,1,15,1,72,83,58
627.4629974,Weekday,1,Apr,1,16,1,72,83,58
597.1374969,Weekday,1,Apr,1,17,1,72,83,58
574.8062439,Weekday,1,Apr,1,18,1,72,83,58
539.7904968,Weekday,1,Apr,1,19,1,72,83,58
547.4707489,Weekday,1,Apr,1,20,1,72,83,58
541.9385071,Weekday,1,Apr,1,21,1,72,83,58
517.0132523,Weekday,1,Apr,1,22,1,72,83,58
509.3132477,Weekday,1,Apr,1,23,1,72,83,58
489.1717529,Weekday,1,Apr,2,0,1,73,88,58
492.5047531,Weekday,1,Apr,2,1,1,73,88,58
497.3542404,Weekday,1,Apr,2,2,1,73,88,58
483.1292496,Weekday,1,Apr,2,3,1,73,88,58
487.595253,Weekday,1,Apr,2,4,1,73,88,58
463.619751,Weekday,1,Apr,2,5,1,73,88,58
479.6944962,Weekday,1,Apr,2,6,1,73,88,58
520.6917725,Weekday,1,Apr,2,7,1,73,88,58
565.588501,Weekday,1,Apr,2,8,1,73,88,58
584.4992676,Weekday,1,Apr,2,9,1,73,88,58
630.4167633,Weekday,1,Apr,2,10,1,73,88,58
633.4267426,Weekday,1,Apr,2,11,1,73,88,58
624.4997559,Weekday,1,Apr,2,12,1,73,88,58
601.9389954,Weekday,1,Apr,2,13,1,73,88,58
618.4132538,Weekday,1,Apr,2,14,1,73,88,58
622.04776,Weekday,1,Apr,2,15,1,73,88,58
597.7254944,Weekday,1,Apr,2,16,1,73,88,58
620.4637451,Weekday,1,Apr,2,17,1,73,88,58
564.0597382,Weekday,1,Apr,2,18,1,73,88,58
542.5077515,Weekday,1,Apr,2,19,1,73,88,58
545.6592407,Weekday,1,Apr,2,20,1,73,88,58
530.715744,Weekday,1,Apr,2,21,1,73,88,58
530.556015,Weekday,1,Apr,2,22,1,73,88,58
511.400238,Weekday,1,Apr,2,23,1,73,88,58
517.5110168,Weekday,1,Apr,3,0,1,72,79,63
499.1774979,Weekday,1,Apr,3,1,1,72,79,63
514.0422592,Weekday,1,Apr,3,2,1,72,79,63
486.7770004,Weekday,1,Apr,3,3,1,72,79,63
503.5682449,Weekday,1,Apr,3,4,1,72,79,63
484.2350006,Weekday,1,Apr,3,5,1,72,79,63
502.3184891,Weekday,1,Apr,3,6,1,72,79,63
531.5592575,Weekday,1,Apr,3,7,1,72,79,63
570.0170135,Weekday,1,Apr,3,8,1,72,79,63
609.1545105,Weekday,1,Apr,3,9,1,72,79,63
627.7174988,Weekday,1,Apr,3,10,1,72,79,63
623.7894897,Weekday,1,Apr,3,11,1,72,79,63
608.1414948,Weekday,1,Apr,3,12,1,72,79,63
623.2030029,Weekday,1,Apr,3,13,1,72,79,63
627.0667419,Weekday,1,Apr,3,14,1,72,79,63
611.7180023,Weekday,1,Apr,3,15,1,72,79,63
618.6644897,Weekday,1,Apr,3,16,1,72,79,63
582.34375,Weekday,1,Apr,3,17,1,72,79,63
562.4297485,Weekday,1,Apr,3,18,1,72,79,63
546.4582367,Weekday,1,Apr,3,19,1,72,79,63
534.1897583,Weekday,1,Apr,3,20,1,72,79,63
514.2312546,Weekday,1,Apr,3,21,1,72,79,63
530.6779938,Weekday,1,Apr,3,22,1,72,79,63
512.0617523,Weekday,1,Apr,3,23,1,72,79,63
497.9032516,Weekday,1,Apr,4,0,1,70,85,60
504.3197479,Weekday,1,Apr,4,1,1,70,85,60
511.2032623,Weekday,1,Apr,4,2,1,70,85,60
513.0032501,Weekday,1,Apr,4,3,1,70,85,60
513.4027405,Weekday,1,Apr,4,4,1,70,85,60
491.3440018,Weekday,1,Apr,4,5,1,70,85,60
501.6105042,Weekday,1,Apr,4,6,1,70,85,60
525.741745,Weekday,1,Apr,4,7,1,70,85,60
535.6065063,Weekday,1,Apr,4,8,1,70,85,60
594.1424866,Weekday,1,Apr,4,9,1,70,85,60
638.7949982,Weekday,1,Apr,4,10,1,70,85,60
637.7332458,Weekday,1,Apr,4,11,1,70,85,60
629.5059967,Weekday,1,Apr,4,12,1,70,85,60
611.0187531,Weekday,1,Apr,4,13,1,70,85,60
619.8402557,Weekday,1,Apr,4,14,1,70,85,60
619.3759918,Weekday,1,Apr,4,15,1,70,85,60
604.8690033,Weekday,1,Apr,4,16,1,70,85,60
591.9267426,Weekday,1,Apr,4,17,1,70,85,60
563.9067535,Weekday,1,Apr,4,18,1,70,85,60
542.7894897,Weekday,1,Apr,4,19,1,70,85,60
545.3494873,Weekday,1,Apr,4,20,1,70,85,60
541.7587585,Weekday,1,Apr,4,21,1,70,85,60
526.2092514,Weekday,1,Apr,4,22,1,70,85,60
489.7342453,Weekday,1,Apr,4,23,1,70,85,60
493.7087479,Weekday,1,Apr,5,0,1,71,82,58
495.7420044,Weekday,1,Apr,5,1,1,71,82,58
480.9824982,Weekday,1,Apr,5,2,1,71,82,58
478.2404938,Weekday,1,Apr,5,3,1,71,82,58
486.4900055,Weekday,1,Apr,5,4,1,71,82,58
483.8729935,Weekday,1,Apr,5,5,1,71,82,58
503.3112411,Weekday,1,Apr,5,6,1,71,82,58
512.0219955,Weekday,1,Apr,5,7,1,71,82,58
551.9037323,Weekday,1,Apr,5,8,1,71,82,58
595.2494965,Weekday,1,Apr,5,9,1,71,82,58
618.7645111,Weekday,1,Apr,5,10,1,71,82,58
646.9859924,Weekday,1,Apr,5,11,1,71,82,58
615.5740051,Weekday,1,Apr,5,12,1,71,82,58
610.1904907,Weekday,1,Apr,5,13,1,71,82,58
576.3432617,Weekday,1,Apr,5,14,1,71,82,58
599.4535065,Weekday,1,Apr,5,15,1,71,82,58
573.3679962,Weekday,1,Apr,5,16,1,71,82,58
581.2272339,Weekday,1,Apr,5,17,1,71,82,58
578.909256,Weekday,1,Apr,5,18,1,71,82,58
524.4825134,Weekday,1,Apr,5,19,1,71,82,58
509.8537445,Weekday,1,Apr,5,20,1,71,82,58
502.0709991,Weekday,1,Apr,5,21,1,71,82,58
500.8127441,Weekday,1,Apr,5,22,1,71,82,58
480.4292526,Weekday,1,Apr,5,23,1,71,82,58
477.5960083,Weekend,0,Apr,6,0,1,72,82,65
461.2952499,Weekend,0,Apr,6,1,1,72,82,65
473.7365036,Weekend,0,Apr,6,2,1,72,82,65
473.0107498,Weekend,0,Apr,6,3,1,72,82,65
474.0184937,Weekend,0,Apr,6,4,1,72,82,65
476.626503,Weekend,0,Apr,6,5,1,72,82,65
479.4242401,Weekend,0,Apr,6,6,1,72,82,65
474.3512497,Weekend,0,Apr,6,7,1,72,82,65
493.567749,Weekend,0,Apr,6,8,1,72,82,65
520.7759933,Weekend,0,Apr,6,9,1,72,82,65
533.4730072,Weekend,0,Apr,6,10,1,72,82,65
544.1279907,Weekend,0,Apr,6,11,1,72,82,65
558.7985077,Weekend,0,Apr,6,12,1,72,82,65
