DayDummy,Date,Hour,semesterBool,TMAX,TMIN,kW
0,27,8,0,113,93,2
0,27,9,0,113,93,2
0,27,10,0,113,93,3
0,27,11,0,113,93,3
0,27,12,0,113,93,3
0,27,13,0,113,93,3
0,27,14,0,113,93,3
0,27,15,0,113,93,3
0,27,16,0,113,93,2
0,27,17,0,113,93,3
0,27,18,0,113,93,3
0,27,19,0,113,93,2
0,27,20,0,113,93,2
0,27,21,0,113,93,2
0,27,22,0,113,93,2
0,27,23,0,113,93,2
0,28,0,0,111,92,1
0,28,1,0,111,92,1
0,28,2,0,111,92,1
0,28,3,0,111,92,1
0,28,4,0,111,92,1
0,28,5,0,111,92,1
0,28,6,0,111,92,2
0,28,7,0,111,92,2
0,28,8,0,111,92,2
0,28,9,0,111,92,2
0,28,10,0,111,92,2
0,28,11,0,111,92,3
0,28,12,0,111,92,3
0,28,13,0,111,92,2
0,28,14,0,111,92,2
0,28,15,0,111,92,3
0,28,16,0,111,92,2
0,28,17,0,111,92,3
0,28,18,0,111,92,2
0,28,19,0,111,92,2
0,28,20,0,111,92,2
0,28,21,0,111,92,2
0,28,22,0,111,92,2
0,28,23,0,111,92,2
1,29,0,0,110,92,1
1,29,1,0,110,92,1
1,29,2,0,110,92,1
1,29,3,0,110,92,1
1,29,4,0,110,92,1
1,29,5,0,110,92,1
1,29,6,0,110,92,2
1,29,7,0,110,92,2
1,29,8,0,110,92,3
1,29,9,0,110,92,3
1,29,10,0,110,92,3
1,29,11,0,110,92,3
1,29,12,0,110,92,3
1,29,13,0,110,92,3
1,29,14,0,110,92,3
1,29,15,0,110,92,3
1,29,16,0,110,92,3
1,29,17,0,110,92,3
1,29,18,0,110,92,3
1,29,19,0,110,92,3
1,29,20,0,110,92,2
1,29,21,0,110,92,2
1,29,22,0,110,92,2
1,29,23,0,110,92,2
1,30,0,0,107,76,2
1,30,1,0,107,76,1
1,30,2,0,107,76,2
1,30,3,0,107,76,1
1,30,4,0,107,76,2
1,30,5,0,107,76,1
1,30,6,0,107,76,2
1,30,7,0,107,76,2
1,30,8,0,107,76,3
1,30,9,0,107,76,3
1,30,10,0,107,76,3
1,30,11,0,107,76,3
1,30,12,0,107,76,3
1,30,13,0,107,76,3
1,30,14,0,107,76,3
1,30,15,0,107,76,3
1,30,16,0,107,76,3
1,30,17,0,107,76,3
1,30,18,0,107,76,3
1,30,19,0,107,76,3
1,30,20,0,107,76,2
1,30,21,0,107,76,3
1,30,22,0,107,76,2
1,30,23,0,107,76,2
1,31,0,0,97,76,2
1,31,1,0,97,76,1
1,31,2,0,97,76,1
1,31,3,0,97,76,1
1,31,4,0,97,76,2
1,31,5,0,97,76,1
1,31,6,0,97,76,2
1,31,7,0,97,76,2
1,31,8,0,97,76,2
1,31,9,0,97,76,3
1,31,10,0,97,76,3
1,31,11,0,97,76,3
1,31,12,0,97,76,3
1,31,13,0,97,76,3
1,31,14,0,97,76,3
1,31,15,0,97,76,3
1,31,16,0,97,76,3
1,31,17,0,97,76,3
1,31,18,0,97,76,3
1,31,19,0,97,76,3
1,31,20,0,97,76,3
1,31,21,0,97,76,3
1,31,22,0,97,76,3
1,31,23,0,97,76,3
1,1,0,1,105,83,3
1,1,1,1,105,83,2
1,1,2,1,105,83,2
1,1,3,1,105,83,2
1,1,4,1,105,83,2
1,1,5,1,105,83,2
1,1,6,1,105,83,2
1,1,7,1,105,83,3
1,1,8,1,105,83,3
1,1,9,1,105,83,3
1,1,10,1,105,83,3
1,1,11,1,105,83,3
1,1,12,1,105,83,3
1,1,13,1,105,83,3
1,1,14,1,105,83,3
1,1,15,1,105,83,3
1,1,16,1,105,83,3
1,1,17,1,105,83,3
1,1,18,1,105,83,3
1,1,19,1,105,83,3
1,1,20,1,105,83,2
1,1,21,1,105,83,2
1,1,22,1,105,83,2
1,1,23,1,105,83,2
1,2,0,1,110,90,2
1,2,1,1,110,90,2
1,2,2,1,110,90,2
1,2,3,1,110,90,2
1,2,4,1,110,90,1
1,2,5,1,110,90,2
1,2,6,1,110,90,2
1,2,7,1,110,90,2
1,2,8,1,110,90,3
1,2,9,1,110,90,3
1,2,10,1,110,90,3
1,2,11,1,110,90,3
1,2,12,1,110,90,3
1,2,13,1,110,90,3
1,2,14,1,110,90,3
1,2,15,1,110,90,3
1,2,16,1,110,90,3
1,2,17,1,110,90,3
1,2,18,1,110,90,3
1,2,19,1,110,90,3
1,2,20,1,110,90,2
1,2,21,1,110,90,2
1,2,22,1,110,90,2
1,2,23,1,110,90,2
0,3,0,1,114,83,1
0,3,1,1,114,83,1
0,3,2,1,114,83,1
0,3,3,1,114,83,1
0,3,4,1,114,83,1
0,3,5,1,114,83,1
0,3,6,1,114,83,2
0,3,7,1,114,83,2
0,3,8,1,114,83,2
0,3,9,1,114,83,2
0,3,10,1,114,83,2
0,3,11,1,114,83,2
0,3,12,1,114,83,2
0,3,13,1,114,83,2
0,3,14,1,114,83,2
0,3,15,1,114,83,3
0,3,16,1,114,83,2
0,3,17,1,114,83,3
0,3,18,1,114,83,2
0,3,19,1,114,83,2
0,3,20,1,114,83,2
0,3,21,1,114,83,2
0,3,22,1,114,83,1
0,3,23,1,114,83,1
0,4,0,1,111,86,2
0,4,1,1,111,86,1
0,4,2,1,111,86,1
0,4,3,1,111,86,1
0,4,4,1,111,86,1
0,4,5,1,111,86,1
0,4,6,1,111,86,2
0,4,7,1,111,86,2
0,4,8,1,111,86,2
0,4,9,1,111,86,2
0,4,10,1,111,86,2
0,4,11,1,111,86,2
0,4,12,1,111,86,2
0,4,13,1,111,86,2
0,4,14,1,111,86,2
0,4,15,1,111,86,2
0,4,16,1,111,86,3
0,4,17,1,111,86,2
0,4,18,1,111,86,2
0,4,19,1,111,86,2
0,4,20,1,111,86,2
0,4,21,1,111,86,2
0,4,22,1,111,86,2
0,4,23,1,111,86,2
1,5,0,1,115,89,1
1,5,1,1,115,89,1
1,5,2,1,115,89,1
1,5,3,1,115,89,1
1,5,4,1,115,89,1
1,5,5,1,115,89,1
1,5,6,1,115,89,2
1,5,7,1,115,89,2
1,5,8,1,115,89,3
1,5,9,1,115,89,3
1,5,10,1,115,89,3
1,5,11,1,115,89,3
1,5,12,1,115,89,3
1,5,13,1,115,89,3
1,5,14,1,115,89,3
1,5,15,1,115,89,3
1,5,16,1,115,89,3
1,5,17,1,115,89,3
1,5,18,1,115,89,3
1,5,19,1,115,89,3
1,5,20,1,115,89,3
1,5,21,1,115,89,3
1,5,22,1,115,89,3
1,5,23,1,115,89,2
1,6,0,1,102,89,2
1,6,1,1,102,89,2
1,6,2,1,102,89,2
1,6,3,1,102,89,2
1,6,4,1,102,89,2
1,6,5,1,102,89,2
1,6,6,1,102,89,3
1,6,7,1,102,89,2
1,6,8,1,102,89,2
1,6,9,1,102,89,3
1,6,10,1,102,89,3
1,6,11,1,102,89,3
1,6,12,1,102,89,3
1,6,13,1,102,89,3
1,6,14,1,102,89,3
1,6,15,1,102,89,3
1,6,16,1,102,89,3
1,6,17,1,102,89,3
1,6,18,1,102,89,3
1,6,19,1,102,89,3
1,6,20,1,102,89,2
1,6,21,1,102,89,2
1,6,22,1,102,89,2
1,6,23,1,102,89,2
1,7,0,1,107,88,2
1,7,1,1,107,88,2
1,7,2,1,107,88,2
1,7,3,1,107,88,2
1,7,4,1,107,88,2
1,7,5,1,107,88,2
1,7,6,1,107,88,2
1,7,7,1,107,88,2
1,7,8,1,107,88,3
1,7,9,1,107,88,3
1,7,10,1,107,88,3
1,7,11,1,107,88,3
1,7,12,1,107,88,3
1,7,13,1,107,88,3
1,7,14,1,107,88,3
1,7,15,1,107,88,3
1,7,16,1,107,88,3
1,7,17,1,107,88,3
1,7,18,1,107,88,3
1,7,19,1,107,88,3
1,7,20,1,107,88,3
1,7,21,1,107,88,2
1,7,22,1,107,88,2
1,7,23,1,107,88,2
1,8,0,1,108,86,2
1,8,1,1,108,86,2
1,8,2,1,108,86,2
1,8,3,1,108,86,1
1,8,4,1,108,86,1
1,8,5,1,108,86,2
1,8,6,1,108,86,2
1,8,7,1,108,86,2
1,8,8,1,108,86,3
1,8,9,1,108,86,3
1,8,10,1,108,86,3
1,8,11,1,108,86,3
1,8,12,1,108,86,3
1,8,13,1,108,86,3
1,8,14,1,108,86,3
1,8,15,1,108,86,3
1,8,16,1,108,86,3
1,8,17,1,108,86,3
1,8,18,1,108,86,3
1,8,19,1,108,86,3
1,8,20,1,108,86,3
1,8,21,1,108,86,2
1,8,22,1,108,86,2
1,8,23,1,108,86,2
1,9,0,1,101,89,2
1,9,1,1,101,89,2
1,9,2,1,101,89,1
1,9,3,1,101,89,1
1,9,4,1,101,89,1
1,9,5,1,101,89,2
1,9,6,1,101,89,2
1,9,7,1,101,89,2
1,9,8,1,101,89,3
1,9,9,1,101,89,3
1,9,10,1,101,89,3
1,9,11,1,101,89,3
1,9,12,1,101,89,3
1,9,13,1,101,89,3
1,9,14,1,101,89,3
1,9,15,1,101,89,3
1,9,16,1,101,89,3
1,9,17,1,101,89,3
1,9,18,1,101,89,3
1,9,19,1,101,89,2
1,9,20,1,101,89,2
1,9,21,1,101,89,2
1,9,22,1,101,89,2
1,9,23,1,101,89,2
0,10,0,1,103,86,2
0,10,1,1,103,86,1
0,10,2,1,103,86,1
0,10,3,1,103,86,1
0,10,4,1,103,86,1
0,10,5,1,103,86,2
0,10,6,1,103,86,2
0,10,7,1,103,86,2
0,10,8,1,103,86,2
0,10,9,1,103,86,2
0,10,10,1,103,86,2
0,10,11,1,103,86,2
0,10,12,1,103,86,2
0,10,13,1,103,86,2
0,10,14,1,103,86,2
0,10,15,1,103,86,3
0,10,16,1,103,86,3
0,10,17,1,103,86,3
0,10,18,1,103,86,3
0,10,19,1,103,86,3
0,10,20,1,103,86,2
0,10,21,1,103,86,2
0,10,22,1,103,86,2
0,10,23,1,103,86,2
0,11,0,1,105,83,2
0,11,1,1,105,83,2
0,11,2,1,105,83,1
0,11,3,1,105,83,1
0,11,4,1,105,83,2
0,11,5,1,105,83,2
0,11,6,1,105,83,2
0,11,7,1,105,83,2
0,11,8,1,105,83,2
0,11,9,1,105,83,2
0,11,10,1,105,83,3
0,11,11,1,105,83,2
0,11,12,1,105,83,2
0,11,13,1,105,83,2
0,11,14,1,105,83,3
0,11,15,1,105,83,3
0,11,16,1,105,83,3
0,11,17,1,105,83,3
0,11,18,1,105,83,3
0,11,19,1,105,83,2
0,11,20,1,105,83,2
0,11,21,1,105,83,2
0,11,22,1,105,83,1
0,11,23,1,105,83,2
1,12,0,1,106,89,1
1,12,1,1,106,89,1
1,12,2,1,106,89,1
1,12,3,1,106,89,1
1,12,4,1,106,89,1
1,12,5,1,106,89,1
1,12,6,1,106,89,2
1,12,7,1,106,89,2
1,12,8,1,106,89,3
1,12,9,1,106,89,3
1,12,10,1,106,89,3
1,12,11,1,106,89,3
1,12,12,1,106,89,3
1,12,13,1,106,89,3
1,12,14,1,106,89,3
1,12,15,1,106,89,3
1,12,16,1,106,89,3
1,12,17,1,106,89,3
1,12,18,1,106,89,3
1,12,19,1,106,89,3
1,12,20,1,106,89,3
1,12,21,1,106,89,2
1,12,22,1,106,89,2
1,12,23,1,106,89,1
1,13,0,1,110,83,2
1,13,1,1,110,83,1
1,13,2,1,110,83,1
1,13,3,1,110,83,1
1,13,4,1,110,83,1
1,13,5,1,110,83,2
1,13,6,1,110,83,2
1,13,7,1,110,83,3
1,13,8,1,110,83,3
1,13,9,1,110,83,3
1,13,10,1,110,83,3
1,13,11,1,110,83,3
1,13,12,1,110,83,3
1,13,13,1,110,83,3
1,13,14,1,110,83,3
1,13,15,1,110,83,3
1,13,16,1,110,83,3
1,13,17,1,110,83,3
1,13,18,1,110,83,3
1,13,19,1,110,83,3
1,13,20,1,110,83,2
1,13,21,1,110,83,2
1,13,22,1,110,83,2
1,13,23,1,110,83,2
1,14,0,1,114,83,2
1,14,1,1,114,83,2
1,14,2,1,114,83,1
1,14,3,1,114,83,1
1,14,4,1,114,83,1
1,14,5,1,114,83,2
1,14,6,1,114,83,2
1,14,7,1,114,83,3
1,14,8,1,114,83,3
1,14,9,1,114,83,3
1,14,10,1,114,83,3
1,14,11,1,114,83,3
1,14,12,1,114,83,3
1,14,13,1,114,83,3
1,14,14,1,114,83,3
1,14,15,1,114,83,3
1,14,16,1,114,83,3
1,14,17,1,114,83,3
1,14,18,1,114,83,3
1,14,19,1,114,83,3
1,14,20,1,114,83,3
1,14,21,1,114,83,2
1,14,22,1,114,83,2
1,14,23,1,114,83,2
1,15,0,1,114,85,2
1,15,1,1,114,85,2
1,15,2,1,114,85,2
1,15,3,1,114,85,2
1,15,4,1,114,85,2
1,15,5,1,114,85,2
1,15,6,1,114,85,2
1,15,7,1,114,85,3
1,15,8,1,114,85,3
1,15,9,1,114,85,3
1,15,10,1,114,85,3
1,15,11,1,114,85,3
1,15,12,1,114,85,3
1,15,13,1,114,85,3
1,15,14,1,114,85,3
1,15,15,1,114,85,3
1,15,16,1,114,85,3
1,15,17,1,114,85,3
1,15,18,1,114,85,3
1,15,19,1,114,85,3
1,15,20,1,114,85,3
1,15,21,1,114,85,3
1,15,22,1,114,85,2
1,15,23,1,114,85,2
1,16,0,1,111,85,2
1,16,1,1,111,85,2
1,16,2,1,111,85,2
1,16,3,1,111,85,2
1,16,4,1,111,85,2
1,16,5,1,111,85,2
1,16,6,1,111,85,2
1,16,7,1,111,85,3
1,16,8,1,111,85,3
1,16,9,1,111,85,3
1,16,10,1,111,85,3
1,16,11,1,111,85,3
1,16,12,1,111,85,3
1,16,13,1,111,85,3
1,16,14,1,111,85,3
1,16,15,1,111,85,3
1,16,16,1,111,85,3
1,16,17,1,111,85,3
1,16,18,1,111,85,3
1,16,19,1,111,85,3
1,16,20,1,111,85,3
1,16,21,1,111,85,3
1,16,22,1,111,85,2
1,16,23,1,111,85,2
0,17,0,1,108,86,2
0,17,1,1,108,86,2
0,17,2,1,108,86,2
0,17,3,1,108,86,2
0,17,4,1,108,86,2
0,17,5,1,108,86,2
0,17,6,1,108,86,2
0,17,7,1,108,86,2
0,17,8,1,108,86,2
0,17,9,1,108,86,3
0,17,10,1,108,86,3
0,17,11,1,108,86,3
0,17,12,1,108,86,3
0,17,13,1,108,86,3
0,17,14,1,108,86,3
0,17,15,1,108,86,3
0,17,16,1,108,86,2
0,17,17,1,108,86,2
0,17,18,1,108,86,3
0,17,19,1,108,86,2
0,17,20,1,108,86,2
0,17,21,1,108,86,2
0,17,22,1,108,86,1
0,17,23,1,108,86,1
0,18,0,1,105,84,1
0,18,1,1,105,84,2
0,18,2,1,105,84,1
0,18,3,1,105,84,1
0,18,4,1,105,84,1
0,18,5,1,105,84,1
0,18,6,1,105,84,2
0,18,7,1,105,84,2
0,18,8,1,105,84,2
0,18,9,1,105,84,2
0,18,10,1,105,84,3
0,18,11,1,105,84,3
0,18,12,1,105,84,2
0,18,13,1,105,84,2
0,18,14,1,105,84,2
0,18,15,1,105,84,2
0,18,16,1,105,84,2
0,18,17,1,105,84,3
0,18,18,1,105,84,2
0,18,19,1,105,84,2
0,18,20,1,105,84,2
0,18,21,1,105,84,2
0,18,22,1,105,84,2
0,18,23,1,105,84,1
1,19,0,1,109,81,2
1,19,1,1,109,81,1
1,19,2,1,109,81,1
1,19,3,1,109,81,1
1,19,4,1,109,81,1
1,19,5,1,109,81,2
1,19,6,1,109,81,2
1,19,7,1,109,81,2
1,19,8,1,109,81,3
1,19,9,1,109,81,3
1,19,10,1,109,81,3
1,19,11,1,109,81,3
1,19,12,1,109,81,3
1,19,13,1,109,81,3
1,19,14,1,109,81,3
1,19,15,1,109,81,3
1,19,16,1,109,81,3
1,19,17,1,109,81,3
1,19,18,1,109,81,3
1,19,19,1,109,81,3
1,19,20,1,109,81,3
1,19,21,1,109,81,3
1,19,22,1,109,81,3
1,19,23,1,109,81,2
1,20,0,1,113,83,2
1,20,1,1,113,83,2
1,20,2,1,113,83,2
1,20,3,1,113,83,2
1,20,4,1,113,83,2
1,20,5,1,113,83,2
1,20,6,1,113,83,2
1,20,7,1,113,83,3
1,20,8,1,113,83,3
1,20,9,1,113,83,3
1,20,10,1,113,83,3
1,20,11,1,113,83,3
1,20,12,1,113,83,3
1,20,13,1,113,83,3
1,20,14,1,113,83,3
1,20,15,1,113,83,3
1,20,16,1,113,83,3
1,20,17,1,113,83,3
1,20,18,1,113,83,3
1,20,19,1,113,83,3
1,20,20,1,113,83,3
1,20,21,1,113,83,3
1,20,22,1,113,83,2
1,20,23,1,113,83,2
1,21,0,1,114,85,2
1,21,1,1,114,85,2
1,21,2,1,114,85,2
1,21,3,1,114,85,2
1,21,4,1,114,85,2
1,21,5,1,114,85,2
1,21,6,1,114,85,2
1,21,7,1,114,85,2
1,21,8,1,114,85,3
1,21,9,1,114,85,3
1,21,10,1,114,85,3
1,21,11,1,114,85,3
1,21,12,1,114,85,3
1,21,13,1,114,85,3
1,21,14,1,114,85,3
1,21,15,1,114,85,3
1,21,16,1,114,85,3
1,21,17,1,114,85,3
1,21,18,1,114,85,3
1,21,19,1,114,85,3
1,21,20,1,114,85,3
1,21,21,1,114,85,3
1,21,22,1,114,85,3
1,21,23,1,114,85,2
1,22,0,1,110,85,2
1,22,1,1,110,85,2
1,22,2,1,110,85,2
1,22,3,1,110,85,2
1,22,4,1,110,85,2
1,22,5,1,110,85,2
1,22,6,1,110,85,2
1,22,7,1,110,85,3
1,22,8,1,110,85,3
1,22,9,1,110,85,3
1,22,10,1,110,85,3
1,22,11,1,110,85,3
1,22,12,1,110,85,3
1,22,13,1,110,85,3
1,22,14,1,110,85,3
1,22,15,1,110,85,3
1,22,16,1,110,85,3
1,22,17,1,110,85,3
1,22,18,1,110,85,3
1,22,19,1,110,85,3
1,22,20,1,110,85,3
1,22,21,1,110,85,3
1,22,22,1,110,85,3
1,22,23,1,110,85,2
1,23,0,1,105,86,1
1,23,1,1,105,86,2
1,23,2,1,105,86,2
1,23,3,1,105,86,1
1,23,4,1,105,86,2
1,23,5,1,105,86,2
1,23,6,1,105,86,2
1,23,7,1,105,86,3
1,23,8,1,105,86,3
1,23,9,1,105,86,3
1,23,10,1,105,86,3
1,23,11,1,105,86,3
1,23,12,1,105,86,3
1,23,13,1,105,86,3
1,23,14,1,105,86,3
1,23,15,1,105,86,3
1,23,16,1,105,86,3
1,23,17,1,105,86,3
1,23,18,1,105,86,3
1,23,19,1,105,86,3
1,23,20,1,105,86,3
1,23,21,1,105,86,3
1,23,22,1,105,86,3
1,23,23,1,105,86,2
0,24,0,1,102,85,2
0,24,1,1,102,85,2
0,24,2,1,102,85,2
0,24,3,1,102,85,2
0,24,4,1,102,85,2
0,24,5,1,102,85,2
0,24,6,1,102,85,2
0,24,7,1,102,85,2
0,24,8,1,102,85,2
0,24,9,1,102,85,3
0,24,10,1,102,85,3
0,24,11,1,102,85,3
0,24,12,1,102,85,3
0,24,13,1,102,85,3
0,24,14,1,102,85,3
0,24,15,1,102,85,3
0,24,16,1,102,85,3
0,24,17,1,102,85,3
0,24,18,1,102,85,3
0,24,19,1,102,85,2
0,24,20,1,102,85,2
0,24,21,1,102,85,2
0,24,22,1,102,85,2
0,24,23,1,102,85,2
0,25,0,1,103,85,2
0,25,1,1,103,85,2
0,25,2,1,103,85,2
0,25,3,1,103,85,2
0,25,4,1,103,85,2
0,25,5,1,103,85,2
0,25,6,1,103,85,2
0,25,7,1,103,85,2
0,25,8,1,103,85,2
0,25,9,1,103,85,3
0,25,10,1,103,85,3
0,25,11,1,103,85,3
0,25,12,1,103,85,3
0,25,13,1,103,85,3
0,25,14,1,103,85,3
0,25,15,1,103,85,3
0,25,16,1,103,85,3
0,25,17,1,103,85,3
0,25,18,1,103,85,3
0,25,19,1,103,85,2
0,25,20,1,103,85,2
0,25,21,1,103,85,2
0,25,22,1,103,85,2
0,25,23,1,103,85,2
1,26,0,1,107,88,2
1,26,1,1,107,88,1
1,26,2,1,107,88,2
1,26,3,1,107,88,1
1,26,4,1,107,88,2
1,26,5,1,107,88,2
1,26,6,1,107,88,2
1,26,7,1,107,88,3
1,26,8,1,107,88,3
1,26,9,1,107,88,3
1,26,10,1,107,88,3
1,26,11,1,107,88,3
1,26,12,1,107,88,3
1,26,13,1,107,88,3
1,26,14,1,107,88,3
1,26,15,1,107,88,3
1,26,16,1,107,88,3
1,26,17,1,107,88,3
1,26,18,1,107,88,3
1,26,19,1,107,88,3
1,26,20,1,107,88,3
1,26,21,1,107,88,2
1,26,22,1,107,88,2
1,26,23,1,107,88,2
1,27,0,1,111,91,2
1,27,1,1,111,91,1
1,27,2,1,111,91,2
1,27,3,1,111,91,1
1,27,4,1,111,91,2
1,27,5,1,111,91,2
1,27,6,1,111,91,2
1,27,7,1,111,91,3
1,27,8,1,111,91,3
1,27,9,1,111,91,3
1,27,10,1,111,91,3
1,27,11,1,111,91,3
1,27,12,1,111,91,3
1,27,13,1,111,91,3
1,27,14,1,111,91,3
1,27,15,1,111,91,3
1,27,16,1,111,91,3
1,27,17,1,111,91,3
1,27,18,1,111,91,3
1,27,19,1,111,91,3
1,27,20,1,111,91,3
1,27,21,1,111,91,3
1,27,22,1,111,91,3
1,27,23,1,111,91,3
1,28,0,1,109,79,3
1,28,1,1,109,79,2
1,28,2,1,109,79,2
1,28,3,1,109,79,2
1,28,4,1,109,79,2
1,28,5,1,109,79,2
1,28,6,1,109,79,2
1,28,7,1,109,79,3
1,28,8,1,109,79,3
1,28,9,1,109,79,3
1,28,10,1,109,79,3
1,28,11,1,109,79,3
1,28,12,1,109,79,3
1,28,13,1,109,79,3
1,28,14,1,109,79,3
1,28,15,1,109,79,3
1,28,16,1,109,79,3
1,28,17,1,109,79,3
1,28,18,1,109,79,3
1,28,19,1,109,79,3
1,28,20,1,109,79,3
1,28,21,1,109,79,2
1,28,22,1,109,79,3
1,28,23,1,109,79,2
1,29,0,1,106,80,2
1,29,1,1,106,80,2
1,29,2,1,106,80,2
1,29,3,1,106,80,2
1,29,4,1,106,80,2
1,29,5,1,106,80,2
1,29,6,1,106,80,3
1,29,7,1,106,80,3
1,29,8,1,106,80,3
1,29,9,1,106,80,3
1,29,10,1,106,80,3
1,29,11,1,106,80,3
1,29,12,1,106,80,3
1,29,13,1,106,80,3
1,29,14,1,106,80,3
1,29,15,1,106,80,3
1,29,16,1,106,80,3
1,29,17,1,106,80,3
1,29,18,1,106,80,3
1,29,19,1,106,80,3
1,29,20,1,106,80,3
1,29,21,1,106,80,3
1,29,22,1,106,80,3
1,29,23,1,106,80,2
1,30,0,1,109,86,2
1,30,1,1,109,86,2
1,30,2,1,109,86,2
1,30,3,1,109,86,2
1,30,4,1,109,86,2
1,30,5,1,109,86,2
1,30,6,1,109,86,2
1,30,7,1,109,86,3
1,30,8,1,109,86,3
1,30,9,1,109,86,3
1,30,10,1,109,86,3
1,30,11,1,109,86,3
1,30,12,1,109,86,3
1,30,13,1,109,86,3
1,30,14,1,109,86,3
1,30,15,1,109,86,3
1,30,16,1,109,86,3
1,30,17,1,109,86,3
1,30,18,1,109,86,3
1,30,19,1,109,86,3
1,30,20,1,109,86,3
1,30,21,1,109,86,3
1,30,22,1,109,86,2
1,30,23,1,109,86,2
0,31,0,1,107,86,2
0,31,1,1,107,86,2
0,31,2,1,107,86,2
0,31,3,1,107,86,1
0,31,4,1,107,86,2
0,31,5,1,107,86,2
0,31,6,1,107,86,2
0,31,7,1,107,86,3
0,31,8,1,107,86,2
0,31,9,1,107,86,2
0,31,10,1,107,86,3
0,31,11,1,107,86,3
0,31,12,1,107,86,3
0,31,13,1,107,86,3
0,31,14,1,107,86,3
0,31,15,1,107,86,2
0,31,16,1,107,86,3
0,31,17,1,107,86,3
0,31,18,1,107,86,2
0,31,19,1,107,86,2
0,31,20,1,107,86,2
0,31,21,1,107,86,2
0,31,22,1,107,86,2
0,31,23,1,107,86,2
0,1,0,1,108,86,2
0,1,1,1,108,86,1
0,1,2,1,108,86,2
0,1,3,1,108,86,2
0,1,4,1,108,86,2
0,1,5,1,108,86,1
0,1,6,1,108,86,2
0,1,7,1,108,86,2
0,1,8,1,108,86,3
0,1,9,1,108,86,2
0,1,10,1,108,86,3
0,1,11,1,108,86,3
0,1,12,1,108,86,3
0,1,13,1,108,86,2
0,1,14,1,108,86,3
0,1,15,1,108,86,3
0,1,16,1,108,86,3
0,1,17,1,108,86,3
0,1,18,1,108,86,2
0,1,19,1,108,86,2
0,1,20,1,108,86,2
0,1,21,1,108,86,2
0,1,22,1,108,86,2
0,1,23,1,108,86,2
1,2,0,1,106,85,2
1,2,1,1,106,85,2
1,2,2,1,106,85,1
1,2,3,1,106,85,1
1,2,4,1,106,85,1
1,2,5,1,106,85,2
1,2,6,1,106,85,2
1,2,7,1,106,85,2
1,2,8,1,106,85,3
1,2,9,1,106,85,3
1,2,10,1,106,85,3
1,2,11,1,106,85,3
1,2,12,1,106,85,3
1,2,13,1,106,85,3
1,2,14,1,106,85,3
1,2,15,1,106,85,3
1,2,16,1,106,85,3
1,2,17,1,106,85,3
1,2,18,1,106,85,3
1,2,19,1,106,85,2
1,2,20,1,106,85,2
1,2,21,1,106,85,2
1,2,22,1,106,85,2
1,2,23,1,106,85,1
1,3,0,1,109,86,2
1,3,1,1,109,86,1
1,3,2,1,109,86,1
1,3,3,1,109,86,1
1,3,4,1,109,86,2
1,3,5,1,109,86,1
1,3,6,1,109,86,2
1,3,7,1,109,86,3
1,3,8,1,109,86,3
1,3,9,1,109,86,3
1,3,10,1,109,86,3
1,3,11,1,109,86,3
1,3,12,1,109,86,3
1,3,13,1,109,86,3
1,3,14,1,109,86,3
1,3,15,1,109,86,3
1,3,16,1,109,86,3
1,3,17,1,109,86,3
1,3,18,1,109,86,3
1,3,19,1,109,86,3
1,3,20,1,109,86,3
1,3,21,1,109,86,3
1,3,22,1,109,86,2
1,3,23,1,109,86,2
1,4,0,1,112,88,2
1,4,1,1,112,88,1
1,4,2,1,112,88,1
1,4,3,1,112,88,2
1,4,4,1,112,88,2
1,4,5,1,112,88,2
1,4,6,1,112,88,2
1,4,7,1,112,88,3
1,4,8,1,112,88,3
1,4,9,1,112,88,3
1,4,10,1,112,88,3
1,4,11,1,112,88,3
1,4,12,1,112,88,3
1,4,13,1,112,88,3
1,4,14,1,112,88,3
1,4,15,1,112,88,3
1,4,16,1,112,88,3
1,4,17,1,112,88,3
1,4,18,1,112,88,3
1,4,19,1,112,88,3
1,4,20,1,112,88,3
1,4,21,1,112,88,3
1,4,22,1,112,88,3
1,4,23,1,112,88,2
1,5,0,1,110,89,2
1,5,1,1,110,89,2
1,5,2,1,110,89,2
1,5,3,1,110,89,2
1,5,4,1,110,89,2
1,5,5,1,110,89,2
1,5,6,1,110,89,2
1,5,7,1,110,89,3
1,5,8,1,110,89,3
1,5,9,1,110,89,3
1,5,10,1,110,89,3
1,5,11,1,110,89,3
1,5,12,1,110,89,3
1,5,13,1,110,89,3
1,5,14,1,110,89,3
1,5,15,1,110,89,3
1,5,16,1,110,89,3
1,5,17,1,110,89,3
1,5,18,1,110,89,3
1,5,19,1,110,89,3
1,5,20,1,110,89,3
1,5,21,1,110,89,3
1,5,22,1,110,89,2
1,5,23,1,110,89,2
1,6,0,1,108,89,2
1,6,1,1,108,89,2
1,6,2,1,108,89,2
1,6,3,1,108,89,2
1,6,4,1,108,89,2
1,6,5,1,108,89,2
1,6,6,1,108,89,3
1,6,7,1,108,89,3
1,6,8,1,108,89,3
1,6,9,1,108,89,3
1,6,10,1,108,89,3
1,6,11,1,108,89,3
1,6,12,1,108,89,3
1,6,13,1,108,89,3
1,6,14,1,108,89,3
1,6,15,1,108,89,3
1,6,16,1,108,89,3
1,6,17,1,108,89,3
1,6,18,1,108,89,3
1,6,19,1,108,89,3
1,6,20,1,108,89,3
