kW,DayDummy,Date,Hour,semesterBool,TMAX,TMIN
458.9022446,1,25,3,1,68,49
454.7075043,1,25,4,1,68,49
456.6372452,1,25,5,1,68,49
474.1374969,1,25,6,1,68,49
490.6035004,1,25,7,1,68,49
506.0627441,1,25,8,1,68,49
535.2899933,1,25,9,1,68,49
562.3387451,1,25,10,1,68,49
561.6512451,1,25,11,1,68,49
581.5467529,1,25,12,1,68,49
599.2732544,1,25,13,1,68,49
594.5177612,1,25,14,1,68,49
583.2095184,1,25,15,1,68,49
579.9674988,1,25,16,1,68,49
562.7075043,1,25,17,1,68,49
542.5007477,1,25,18,1,68,49
510.3165054,1,25,19,1,68,49
494.3144989,1,25,20,1,68,49
489.677002,1,25,21,1,68,49
485.5802536,1,25,22,1,68,49
471.9532547,1,25,23,1,68,49
461.7042542,1,26,0,1,61,46
455.965744,1,26,1,1,61,46
455.8374939,1,26,2,1,61,46
457.1144943,1,26,3,1,61,46
454.482254,1,26,4,1,61,46
458.1812439,1,26,5,1,61,46
477.263504,1,26,6,1,61,46
491.2285004,1,26,7,1,61,46
506.1964951,1,26,8,1,61,46
530.8937378,1,26,9,1,61,46
579.0287476,1,26,10,1,61,46
563.5057526,1,26,11,1,61,46
573.6012421,1,26,12,1,61,46
582.2482452,1,26,13,1,61,46
594.460495,1,26,14,1,61,46
583.3337555,1,26,15,1,61,46
565.0642548,1,26,16,1,61,46
549.809494,1,26,17,1,61,46
529.7762604,1,26,18,1,61,46
511.6552505,1,26,19,1,61,46
504.5737457,1,26,20,1,61,46
492.552002,1,26,21,1,61,46
474.1977463,1,26,22,1,61,46
477.1520004,1,26,23,1,61,46
460.6460037,1,27,0,1,68,44
466.326004,1,27,1,1,68,44
463.7342529,1,27,2,1,68,44
459.4387512,1,27,3,1,68,44
460.7687454,1,27,4,1,68,44
474.7792511,1,27,5,1,68,44
477.4280014,1,27,6,1,68,44
498.4264984,1,27,7,1,68,44
514.5032501,1,27,8,1,68,44
534.5874939,1,27,9,1,68,44
554.3350067,1,27,10,1,68,44
581.3432617,1,27,11,1,68,44
565.9547424,1,27,12,1,68,44
554.7042389,1,27,13,1,68,44
563.5917511,1,27,14,1,68,44
547.8222656,1,27,15,1,68,44
535.6210022,1,27,16,1,68,44
538.127243,1,27,17,1,68,44
525.798996,1,27,18,1,68,44
505.5227585,1,27,19,1,68,44
491.752243,1,27,20,1,68,44
491.6157455,1,27,21,1,68,44
477.8612518,1,27,22,1,68,44
473.0187531,1,27,23,1,68,44
468.0394974,1,28,0,1,70,57
462.8249969,1,28,1,1,70,57
459.75,1,28,2,1,70,57
455.2022552,1,28,3,1,70,57
449.7397537,1,28,4,1,70,57
448.1289978,1,28,5,1,70,57
459.0667496,1,28,6,1,70,57
462.5732498,1,28,7,1,70,57
463.1692581,1,28,8,1,70,57
460.8352509,1,28,9,1,70,57
476.5087509,1,28,10,1,70,57
471.5954971,1,28,11,1,70,57
491.3937531,1,28,12,1,70,57
499.7642441,1,28,13,1,70,57
482.3144913,1,28,14,1,70,57
487.7172394,1,28,15,1,70,57
481.4702454,1,28,16,1,70,57
489.7685013,1,28,17,1,70,57
485.7542572,1,28,18,1,70,57
480.8190002,1,28,19,1,70,57
482.1312561,1,28,20,1,70,57
473.0500031,1,28,21,1,70,57
453.5374985,1,28,22,1,70,57
448.0124969,1,28,23,1,70,57
441.9095001,1,29,0,1,62,46
445.7312546,1,29,1,1,62,46
445.5802536,1,29,2,1,62,46
444.4967499,1,29,3,1,62,46
452.0115051,1,29,4,1,62,46
449.0124969,1,29,5,1,62,46
454.9447403,1,29,6,1,62,46
458.5999985,1,29,7,1,62,46
458.3897552,1,29,8,1,62,46
458.276001,1,29,9,1,62,46
491.520752,1,29,10,1,62,46
496.2097473,1,29,11,1,62,46
487.9730072,1,29,12,1,62,46
491.3669968,1,29,13,1,62,46
507.407753,1,29,14,1,62,46
503.1259995,1,29,15,1,62,46
491.7122498,1,29,16,1,62,46
497.885498,1,29,17,1,62,46
493.6529999,1,29,18,1,62,46
478.2459946,1,29,19,1,62,46
483.5759964,1,29,20,1,62,46
481.4282455,1,29,21,1,62,46
467.9074936,1,29,22,1,62,46
464.4594955,1,29,23,1,62,46
449.5627518,0,30,0,1,59,43
441.2657471,0,30,1,1,59,43
446.5404968,0,30,2,1,59,43
437.6387558,0,30,3,1,59,43
443.6542435,0,30,4,1,59,43
443.2042465,0,30,5,1,59,43
452.4010086,0,30,6,1,59,43
451.3764954,0,30,7,1,59,43
454.9414978,0,30,8,1,59,43
450.5664902,0,30,9,1,59,43
478.0250015,0,30,10,1,59,43
476.8692474,0,30,11,1,59,43
480.055748,0,30,12,1,59,43
487.3225021,0,30,13,1,59,43
494.0962601,0,30,14,1,59,43
495.7034988,0,30,15,1,59,43
495.9375076,0,30,16,1,59,43
487.9785004,0,30,17,1,59,43
489.3365021,0,30,18,1,59,43
483.9602585,0,30,19,1,59,43
471.5677567,0,30,20,1,59,43
470.4282455,0,30,21,1,59,43
464.8727493,0,30,22,1,59,43
457.0009995,0,30,23,1,59,43
456.5059967,0,1,0,1,68,42
450.2262421,0,1,1,1,68,42
445.4445038,0,1,2,1,68,42
444.7395096,0,1,3,1,68,42
441.677002,0,1,4,1,68,42
443.1220016,0,1,5,1,68,42
455.2355042,0,1,6,1,68,42
456.7377548,0,1,7,1,68,42
455.5272522,0,1,8,1,68,42
460.7632523,0,1,9,1,68,42
476.6529999,0,1,10,1,68,42
484.5305099,0,1,11,1,68,42
487.7017441,0,1,12,1,68,42
496.7057571,0,1,13,1,68,42
497.3372498,0,1,14,1,68,42
505.2672501,0,1,15,1,68,42
507.0920029,0,1,16,1,68,42
493.3935013,0,1,17,1,68,42
498.1654892,0,1,18,1,68,42
483.7999954,0,1,19,1,68,42
490.1562424,0,1,20,1,68,42
482.5062485,0,1,21,1,68,42
470.6644974,0,1,22,1,68,42
492.9957428,0,1,23,1,68,42
462.0990067,1,2,0,1,70,46
446.9137421,1,2,1,1,70,46
444.6759949,1,2,2,1,70,46
441.585495,1,2,3,1,70,46
449.9000092,1,2,4,1,70,46
452.5792465,1,2,5,1,70,46
473.6135025,1,2,6,1,70,46
478.4275055,1,2,7,1,70,46
501.6772461,1,2,8,1,70,46
531.8025055,1,2,9,1,70,46
555.7207642,1,2,10,1,70,46
577.1202545,1,2,11,1,70,46
576.613739,1,2,12,1,70,46
576.4850006,1,2,13,1,70,46
563.6632538,1,2,14,1,70,46
566.3327637,1,2,15,1,70,46
560.7467651,1,2,16,1,70,46
550.9702454,1,2,17,1,70,46
538.3739929,1,2,18,1,70,46
515.5019913,1,2,19,1,70,46
503.6489944,1,2,20,1,70,46
494.8772507,1,2,21,1,70,46
486.2102509,1,2,22,1,70,46
475.3727417,1,2,23,1,70,46
456.9874954,1,3,0,1,67,47
453.1384964,1,3,1,1,67,47
462.5332413,1,3,2,1,67,47
450.8969955,1,3,3,1,67,47
458.6685028,1,3,4,1,67,47
450.8687515,1,3,5,1,67,47
464.0094986,1,3,6,1,67,47
482.2254944,1,3,7,1,67,47
499.5949936,1,3,8,1,67,47
549.8410034,1,3,9,1,67,47
565.462738,1,3,10,1,67,47
580.7879944,1,3,11,1,67,47
572.3375092,1,3,12,1,67,47
577.5657501,1,3,13,1,67,47
582.6875,1,3,14,1,67,47
564.8902435,1,3,15,1,67,47
574.2090149,1,3,16,1,67,47
550.3792572,1,3,17,1,67,47
531.142746,1,3,18,1,67,47
515.0717545,1,3,19,1,67,47
486.8427429,1,3,20,1,67,47
483.7937469,1,3,21,1,67,47
471.9300003,1,3,22,1,67,47
472.6939926,1,3,23,1,67,47
460.1612473,1,4,0,1,75,56
450.7957535,1,4,1,1,75,56
442.7387543,1,4,2,1,75,56
444.9534988,1,4,3,1,75,56
448.6502457,1,4,4,1,75,56
452.7000046,1,4,5,1,75,56
459.9769974,1,4,6,1,75,56
477.0322495,1,4,7,1,75,56
490.3485031,1,4,8,1,75,56
534.052002,1,4,9,1,75,56
560.6284943,1,4,10,1,75,56
559.2367401,1,4,11,1,75,56
572.9275055,1,4,12,1,75,56
575.0944977,1,4,13,1,75,56
579.7817535,1,4,14,1,75,56
568.7842407,1,4,15,1,75,56
564.8757477,1,4,16,1,75,56
543.9740143,1,4,17,1,75,56
537.3480072,1,4,18,1,75,56
525.3292465,1,4,19,1,75,56
493.3707504,1,4,20,1,75,56
487.220993,1,4,21,1,75,56
477.616745,1,4,22,1,75,56
470.9355011,1,4,23,1,75,56
466.1707535,1,5,0,1,71,54
453.7947464,1,5,1,1,71,54
445.6082458,1,5,2,1,71,54
451.4332581,1,5,3,1,71,54
450.7365036,1,5,4,1,71,54
453.9065018,1,5,5,1,71,54
470.2792511,1,5,6,1,71,54
484.8402557,1,5,7,1,71,54
500.001503,1,5,8,1,71,54
533.5327606,1,5,9,1,71,54
560.1439972,1,5,10,1,71,54
576.7772522,1,5,11,1,71,54
577.0497589,1,5,12,1,71,54
584.8440094,1,5,13,1,71,54
580.6002502,1,5,14,1,71,54
557.4424896,1,5,15,1,71,54
548.7754974,1,5,16,1,71,54
534.8510132,1,5,17,1,71,54
529.7940063,1,5,18,1,71,54
510.6855011,1,5,19,1,71,54
489.1375046,1,5,20,1,71,54
477.526001,1,5,21,1,71,54
465.7727509,1,5,22,1,71,54
466.4122543,1,5,23,1,71,54
459.7217484,1,6,0,1,72,53
453.9544983,1,6,1,1,72,53
447.070755,1,6,2,1,72,53
451.1384964,1,6,3,1,72,53
451.0082474,1,6,4,1,72,53
454.4625015,1,6,5,1,72,53
463.6397552,1,6,6,1,72,53
486.8562469,1,6,7,1,72,53
497.0567474,1,6,8,1,72,53
541.7207642,1,6,9,1,72,53
591.7852631,1,6,10,1,72,53
586.3524933,1,6,11,1,72,53
553.5047455,1,6,12,1,72,53
562.9120026,1,6,13,1,72,53
582.8232422,1,6,14,1,72,53
572.8390045,1,6,15,1,72,53
553.8962555,1,6,16,1,72,53
528.599762,1,6,17,1,72,53
514.5355072,1,6,18,1,72,53
495.3105011,1,6,19,1,72,53
484.2867432,1,6,20,1,72,53
472.9037476,1,6,21,1,72,53
466.0937424,1,6,22,1,72,53
457.9667435,1,6,23,1,72,53
457.708252,0,7,0,1,71,51
455.6199951,0,7,1,1,71,51
450.3364944,0,7,2,1,71,51
445.4679947,0,7,3,1,71,51
446.1165009,0,7,4,1,71,51
448.5102539,0,7,5,1,71,51
455.679245,0,7,6,1,71,51
456.6992493,0,7,7,1,71,51
452.3092499,0,7,8,1,71,51
457.5130005,0,7,9,1,71,51
466.2322464,0,7,10,1,71,51
479.7719955,0,7,11,1,71,51
484.7612534,0,7,12,1,71,51
480.4202423,0,7,13,1,71,51
483.902504,0,7,14,1,71,51
508.8397522,0,7,15,1,71,51
504.603241,0,7,16,1,71,51
504.6287537,0,7,17,1,71,51
486.6769943,0,7,18,1,71,51
487.2792511,0,7,19,1,71,51
475.9727478,0,7,20,1,71,51
475.2532425,0,7,21,1,71,51
472.9977493,0,7,22,1,71,51
465.783493,0,7,23,1,71,51
461.3269958,0,8,0,1,63,57
457.7625046,0,8,1,1,63,57
443.2260056,0,8,2,1,63,57
444.1427383,0,8,3,1,63,57
449.84375,0,8,4,1,63,57
446.0997467,0,8,5,1,63,57
455.8822479,0,8,6,1,63,57
457.8177414,0,8,7,1,63,57
450.5517502,0,8,8,1,63,57
461.3667526,0,8,9,1,63,57
464.8535004,0,8,10,1,63,57
480.9090042,0,8,11,1,63,57
482.1225052,0,8,12,1,63,57
505.102005,0,8,13,1,63,57
487.8160019,0,8,14,1,63,57
486.4845047,0,8,15,1,63,57
487.5897522,0,8,16,1,63,57
483.3514938,0,8,17,1,63,57
486.2697525,0,8,18,1,63,57
482.1209946,0,8,19,1,63,57
470.6729965,0,8,20,1,63,57
461.3477478,0,8,21,1,63,57
463.7894897,0,8,22,1,63,57
467.173996,0,8,23,1,63,57
492.1437607,1,9,0,1,67,52
468.4185028,1,9,1,1,67,52
449.2342453,1,9,2,1,67,52
447.598999,1,9,3,1,67,52
453.5782471,1,9,4,1,67,52
464.903244,1,9,5,1,67,52
464.3237534,1,9,6,1,67,52
480.6927567,1,9,7,1,67,52
499.2597504,1,9,8,1,67,52
525.460495,1,9,9,1,67,52
552.3370056,1,9,10,1,67,52
587.2680054,1,9,11,1,67,52
577.3912506,1,9,12,1,67,52
585.4057617,1,9,13,1,67,52
575.8430023,1,9,14,1,67,52
555.9527588,1,9,15,1,67,52
546.0717468,1,9,16,1,67,52
536.9672394,1,9,17,1,67,52
547.5499878,1,9,18,1,67,52
523.9832535,1,9,19,1,67,52
498.2707596,1,9,20,1,67,52
490.1249924,1,9,21,1,67,52
487.9727554,1,9,22,1,67,52
482.9127579,1,9,23,1,67,52
482.473999,1,10,0,1,69,47
479.095993,1,10,1,1,69,47
469.5302505,1,10,2,1,69,47
462.179245,1,10,3,1,69,47
468.741745,1,10,4,1,69,47
477.5354996,1,10,5,1,69,47
471.7072449,1,10,6,1,69,47
485.4882507,1,10,7,1,69,47
497.243248,1,10,8,1,69,47
552.8522491,1,10,9,1,69,47
578.6692505,1,10,10,1,69,47
572.392746,1,10,11,1,69,47
553.7117462,1,10,12,1,69,47
557.7657623,1,10,13,1,69,47
569.2417603,1,10,14,1,69,47
567.0794983,1,10,15,1,69,47
560.4260101,1,10,16,1,69,47
539.8874969,1,10,17,1,69,47
523.6250153,1,10,18,1,69,47
508.1387482,1,10,19,1,69,47
485.0197525,1,10,20,1,69,47
481.2072525,1,10,21,1,69,47
482.0459976,1,10,22,1,69,47
456.736496,1,10,23,1,69,47
453.8345032,1,11,0,1,70,48
454.0375061,1,11,1,1,70,48
447.9095078,1,11,2,1,70,48
446.5762482,1,11,3,1,70,48
456.3427505,1,11,4,1,70,48
463.2990036,1,11,5,1,70,48
471.0749969,1,11,6,1,70,48
488.2584991,1,11,7,1,70,48
506.7350082,1,11,8,1,70,48
538.5984955,1,11,9,1,70,48
580.6217499,1,11,10,1,70,48
584.9329834,1,11,11,1,70,48
594.6934967,1,11,12,1,70,48
578.4149933,1,11,13,1,70,48
596.9877319,1,11,14,1,70,48
582.585495,1,11,15,1,70,48
557.1600037,1,11,16,1,70,48
543.6257477,1,11,17,1,70,48
521.9614868,1,11,18,1,70,48
497.2614975,1,11,19,1,70,48
496.6352539,1,11,20,1,70,48
481.4585037,1,11,21,1,70,48
488.2375031,1,11,22,1,70,48
474.7779922,1,11,23,1,70,48
459.0875015,1,12,0,1,69,47
447.9052429,1,12,1,1,69,47
447.1010056,1,12,2,1,69,47
443.9539948,1,12,3,1,69,47
446.6252518,1,12,4,1,69,47
446.6720047,1,12,5,1,69,47
463.729248,1,12,6,1,69,47
476.739006,1,12,7,1,69,47
498.8967514,1,12,8,1,69,47
530.0220032,1,12,9,1,69,47
557.2259979,1,12,10,1,69,47
573.0534973,1,12,11,1,69,47
572.028244,1,12,12,1,69,47
567.3192444,1,12,13,1,69,47
582.2687531,1,12,14,1,69,47
564.7922516,1,12,15,1,69,47
559.7382355,1,12,16,1,69,47
533.3925018,1,12,17,1,69,47
509.0102386,1,12,18,1,69,47
513.2622452,1,12,19,1,69,47
488.4020004,1,12,20,1,69,47
481.4957504,1,12,21,1,69,47
471.1855011,1,12,22,1,69,47
463.9407501,1,12,23,1,69,47
471.3772507,1,13,0,1,69,48
468.3059998,1,13,1,1,69,48
462.3467484,1,13,2,1,69,48
448.0012436,1,13,3,1,69,48
454.5875015,1,13,4,1,69,48
459.4737549,1,13,5,1,69,48
474.442749,1,13,6,1,69,48
474.6419983,1,13,7,1,69,48
496.1692429,1,13,8,1,69,48
524.2657471,1,13,9,1,69,48
562.445755,1,13,10,1,69,48
567.6262512,1,13,11,1,69,48
554.6557465,1,13,12,1,69,48
552.4447327,1,13,13,1,69,48
555.79599,1,13,14,1,69,48
532.6022644,1,13,15,1,69,48
536.0124817,1,13,16,1,69,48
528.4039917,1,13,17,1,69,48
502.3219986,1,13,18,1,69,48
482.5980072,1,13,19,1,69,48
472.7299957,1,13,20,1,69,48
472.5510025,1,13,21,1,69,48
461.8845062,1,13,22,1,69,48
457.8375015,1,13,23,1,69,48
459.0967484,0,14,0,1,71,49
461.6272507,0,14,1,1,71,49
449.2979965,0,14,2,1,71,49
445.4677429,0,14,3,1,71,49
451.8957443,0,14,4,1,71,49
452.1967468,0,14,5,1,71,49
458.366745,0,14,6,1,71,49
458.1119995,0,14,7,1,71,49
463.7057419,0,14,8,1,71,49
462.0720062,0,14,9,1,71,49
483.5582428,0,14,10,1,71,49
480.1704941,0,14,11,1,71,49
484.5564957,0,14,12,1,71,49
484.3762436,0,14,13,1,71,49
467.1319962,0,14,14,1,71,49
486.3792419,0,14,15,1,71,49
482.0055008,0,14,16,1,71,49
486.4045029,0,14,17,1,71,49
486.4747543,0,14,18,1,71,49
470.3935013,0,14,19,1,71,49
471.0502472,0,14,20,1,71,49
469.3157578,0,14,21,1,71,49
461.315506,0,14,22,1,71,49
453.458252,0,14,23,1,71,49
449.5467453,0,15,0,1,66,48
440.3357468,0,15,1,1,66,48
445.1282501,0,15,2,1,66,48
446.4000015,0,15,3,1,66,48
445.7990036,0,15,4,1,66,48
449.3884964,0,15,5,1,66,48
452.4832458,0,15,6,1,66,48
457.6417465,0,15,7,1,66,48
449.2125015,0,15,8,1,66,48
455.5704956,0,15,9,1,66,48
483.1865005,0,15,10,1,66,48
482.5257416,0,15,11,1,66,48
480.0077515,0,15,12,1,66,48
482.376503,0,15,13,1,66,48
480.7512512,0,15,14,1,66,48
483.243248,0,15,15,1,66,48
479.1907578,0,15,16,1,66,48
476.9640045,0,15,17,1,66,48
485.0490036,0,15,18,1,66,48
470.0907516,0,15,19,1,66,48
465.4937515,0,15,20,1,66,48
465.7892456,0,15,21,1,66,48
463.9959946,0,15,22,1,66,48
492.0737534,0,15,23,1,66,48
460.8477554,1,16,0,1,62,42
457.3197479,1,16,1,1,62,42
453.3154984,1,16,2,1,62,42
450.1279907,1,16,3,1,62,42
451.2232513,1,16,4,1,62,42
456.4802551,1,16,5,1,62,42
469.6967545,1,16,6,1,62,42
476.9952545,1,16,7,1,62,42
493.0857468,1,16,8,1,62,42
521.7529984,1,16,9,1,62,42
571.1029968,1,16,10,1,62,42
575.8330078,1,16,11,1,62,42
574.5697327,1,16,12,1,62,42
586.1594849,1,16,13,1,62,42
578.1912537,1,16,14,1,62,42
555.8472595,1,16,15,1,62,42
571.1202545,1,16,16,1,62,42
547.0629883,1,16,17,1,62,42
529.9989929,1,16,18,1,62,42
501.5144958,1,16,19,1,62,42
503.0585022,1,16,20,1,62,42
485.4229965,1,16,21,1,62,42
480.5335007,1,16,22,1,62,42
474.127243,1,16,23,1,62,42
472.1720047,1,17,0,1,62,38
469.3937531,1,17,1,1,62,38
470.1500015,1,17,2,1,62,38
467.4720001,1,17,3,1,62,38
467.3867493,1,17,4,1,62,38
469.4332504,1,17,5,1,62,38
481.7397461,1,17,6,1,62,38
492.2525024,1,17,7,1,62,38
517.064743,1,17,8,1,62,38
546.8762665,1,17,9,1,62,38
588.6329956,1,17,10,1,62,38
593.9850006,1,17,11,1,62,38
582.9915009,1,17,12,1,62,38
576.3247528,1,17,13,1,62,38
573.1049957,1,17,14,1,62,38
567.8867493,1,17,15,1,62,38
563.3930054,1,17,16,1,62,38
540.9144897,1,17,17,1,62,38
520.4367371,1,17,18,1,62,38
507.580246,1,17,19,1,62,38
495.9049988,1,17,20,1,62,38
475.4549942,1,17,21,1,62,38
471.098999,1,17,22,1,62,38
462.5562515,1,17,23,1,62,38
464.503006,1,18,0,1,67,49
453.4645004,1,18,1,1,67,49
455.5522461,1,18,2,1,67,49
457.2654953,1,18,3,1,67,49
451.9617462,1,18,4,1,67,49
458.5920029,1,18,5,1,67,49
467.666748,1,18,6,1,67,49
482.1135025,1,18,7,1,67,49
495.2030029,1,18,8,1,67,49
528.6519928,1,18,9,1,67,49
569.5517578,1,18,10,1,67,49
567.6972351,1,18,11,1,67,49
562.0510101,1,18,12,1,67,49
562.3307343,1,18,13,1,67,49
555.377243,1,18,14,1,67,49
548.3897552,1,18,15,1,67,49
555.0672607,1,18,16,1,67,49
542.6682434,1,18,17,1,67,49
524.9835052,1,18,18,1,67,49
502.3562469,1,18,19,1,67,49
499.78125,1,18,20,1,67,49
489.7750015,1,18,21,1,67,49
489.2654953,1,18,22,1,67,49
465.3707581,1,18,23,1,67,49
462.253006,1,19,0,1,65,40
455.0137482,1,19,1,1,65,40
457.6042557,1,19,2,1,65,40
451.5872498,1,19,3,1,65,40
448.7457504,1,19,4,1,65,40
459.0404968,1,19,5,1,65,40
469.320755,1,19,6,1,65,40
483.3047485,1,19,7,1,65,40
513.0295029,1,19,8,1,65,40
536.3382416,1,19,9,1,65,40
565.3852539,1,19,10,1,65,40
567.131012,1,19,11,1,65,40
568.5075073,1,19,12,1,65,40
565.6902618,1,19,13,1,65,40
564.4257507,1,19,14,1,65,40
563.8435059,1,19,15,1,65,40
576.7272339,1,19,16,1,65,40
536.8059998,1,19,17,1,65,40
529.6897583,1,19,18,1,65,40
504.4352417,1,19,19,1,65,40
483.9175034,1,19,20,1,65,40
470.6187515,1,19,21,1,65,40
469.2509995,1,19,22,1,65,40
460.8387527,1,19,23,1,65,40
452.017746,1,20,0,1,69,40
450.947998,1,20,1,1,69,40
450.2667465,1,20,2,1,69,40
448.0615005,1,20,3,1,69,40
455.6947479,1,20,4,1,69,40
457.1875,1,20,5,1,69,40
472.1550064,1,20,6,1,69,40
476.5479965,1,20,7,1,69,40
490.9844971,1,20,8,1,69,40
515.669754,1,20,9,1,69,40
558.4737549,1,20,10,1,69,40
559.6782532,1,20,11,1,69,40
551.1955109,1,20,12,1,69,40
544.0442352,1,20,13,1,69,40
540.7462616,1,20,14,1,69,40
544.7947693,1,20,15,1,69,40
528.0057526,1,20,16,1,69,40
507.2190018,1,20,17,1,69,40
490.510498,1,20,18,1,69,40
477.7742538,1,20,19,1,69,40
479.3447495,1,20,20,1,69,40
476.2470016,1,20,21,1,69,40
459.7439957,1,20,22,1,69,40
455.7490005,1,20,23,1,69,40
453.9259949,0,21,0,1,73,45
449.4502487,0,21,1,1,73,45
446.7914963,0,21,2,1,73,45
440.8509979,0,21,3,1,73,45
450.1167526,0,21,4,1,73,45
442.6395035,0,21,5,1,73,45
450.1549988,0,21,6,1,73,45
451.0337524,0,21,7,1,73,45
457.5132523,0,21,8,1,73,45
456.5397568,0,21,9,1,73,45
470.3575058,0,21,10,1,73,45
473.1435013,0,21,11,1,73,45
483.3519974,0,21,12,1,73,45
476.9455032,0,21,13,1,73,45
483.855751,0,21,14,1,73,45
480.9055023,0,21,15,1,73,45
492.2967453,0,21,16,1,73,45
486.3044968,0,21,17,1,73,45
486.1072464,0,21,18,1,73,45
469.7315063,0,21,19,1,73,45
468.4489975,0,21,20,1,73,45
460.215744,0,21,21,1,73,45
448.1970062,0,21,22,1,73,45
450.253006,0,21,23,1,73,45
443.5582504,0,22,0,1,72,52
442.5219955,0,22,1,1,72,52
445.1542435,0,22,2,1,72,52
440.0407486,0,22,3,1,72,52
446.5812607,0,22,4,1,72,52
437.526001,0,22,5,1,72,52
449.3457489,0,22,6,1,72,52
452.5394974,0,22,7,1,72,52
445.5939941,0,22,8,1,72,52
448.2234955,0,22,9,1,72,52
453.887001,0,22,10,1,72,52
451.0977554,0,22,11,1,72,52
464.5372543,0,22,12,1,72,52
463.720253,0,22,13,1,72,52
459.6052475,0,22,14,1,72,52
465.427002,0,22,15,1,72,52
456.5732498,0,22,16,1,72,52
468.8324966,0,22,17,1,72,52
462.5979919,0,22,18,1,72,52
455.763504,0,22,19,1,72,52
462.6147461,0,22,20,1,72,52
457.3082504,0,22,21,1,72,52
447.0812531,0,22,22,1,72,52
445.5272522,0,22,23,1,72,52
446.5354996,1,23,0,1,64,54
439.6480026,1,23,1,1,64,54
436.9980011,1,23,2,1,64,54
437.3479996,1,23,3,1,64,54
441.8375015,1,23,4,1,64,54
441.7377548,1,23,5,1,64,54
453.8042526,1,23,6,1,64,54
467.7917557,1,23,7,1,64,54
471.4430008,1,23,8,1,64,54
503.3652496,1,23,9,1,64,54
520.5640106,1,23,10,1,64,54
531.6777496,1,23,11,1,64,54
522.7712555,1,23,12,1,64,54
516.8567581,1,23,13,1,64,54
528.790741,1,23,14,1,64,54
522.1894989,1,23,15,1,64,54
507.1717529,1,23,16,1,64,54
493.9052505,1,23,17,1,64,54
486.46875,1,23,18,1,64,54
466.8772507,1,23,19,1,64,54
467.3230057,1,23,20,1,64,54
453.7792511,1,23,21,1,64,54
451.8937531,1,23,22,1,64,54
451.2612534,1,23,23,1,64,54
435.3197556,1,24,0,1,59,52
442.6647491,1,24,1,1,59,52
435.6999969,1,24,2,1,59,52
430.7947464,1,24,3,1,59,52
437.6760025,1,24,4,1,59,52
435.6032486,1,24,5,1,59,52
440.6054993,1,24,6,1,59,52
447.8040085,1,24,7,1,59,52
447.6264954,1,24,8,1,59,52
449.7402496,1,24,9,1,59,52
457.0562515,1,24,10,1,59,52
465.2017517,1,24,11,1,59,52
466.4872437,1,24,12,1,59,52
450.4719925,1,24,13,1,59,52
460.442749,1,24,14,1,59,52
465.0979996,1,24,15,1,59,52
447.1774979,1,24,16,1,59,52
450.6052551,1,24,17,1,59,52
452.2457428,1,24,18,1,59,52
441.4397507,1,24,19,1,59,52
450.1322479,1,24,20,1,59,52
443.4595032,1,24,21,1,59,52
439.7157593,1,24,22,1,59,52
434.0009995,1,24,23,1,59,52
434.4980011,1,25,0,1,57,46
432.4329987,1,25,1,1,57,46
429.2525024,1,25,2,1,57,46
437.8157501,1,25,3,1,57,46
437.572998,1,25,4,1,57,46
438.9407425,1,25,5,1,57,46
443.9489975,1,25,6,1,57,46
447.1707458,1,25,7,1,57,46
441.3785019,1,25,8,1,57,46
444.1899948,1,25,9,1,57,46
443.417244,1,25,10,1,57,46
445.6717453,1,25,11,1,57,46
447.5107498,1,25,12,1,57,46
448.9102554,1,25,13,1,57,46
457.4057541,1,25,14,1,57,46
459.378746,1,25,15,1,57,46
457.9570007,1,25,16,1,57,46
455.3470001,1,25,17,1,57,46
452.7862473,1,25,18,1,57,46
444.6707458,1,25,19,1,57,46
451.4282532,1,25,20,1,57,46
443.2615051,1,25,21,1,57,46
443.3582458,1,25,22,1,57,46
436.5884933,1,25,23,1,57,46
437.0522461,1,26,0,1,61,44
433.6074982,1,26,1,1,61,44
429.5532532,1,26,2,1,61,44
429.8624954,1,26,3,1,61,44
427.9262543,1,26,4,1,61,44
438.8190002,1,26,5,1,61,44
461.0335007,1,26,6,1,61,44
464.0509949,1,26,7,1,61,44
475.8987503,1,26,8,1,61,44
504.0674896,1,26,9,1,61,44
523.2467422,1,26,10,1,61,44
535.0690002,1,26,11,1,61,44
534.9219971,1,26,12,1,61,44
516.3867645,1,26,13,1,61,44
524.3627472,1,26,14,1,61,44
515.7414932,1,26,15,1,61,44
504.4465103,1,26,16,1,61,44
488.1019974,1,26,17,1,61,44
477.7664948,1,26,18,1,61,44
452.46875,1,26,19,1,61,44
447.7384949,1,26,20,1,61,44
451.5950012,1,26,21,1,61,44
442.8239975,1,26,22,1,61,44
448.7977448,1,26,23,1,61,44
442.2500076,1,27,0,1,51,46
438.2697449,1,27,1,1,51,46
435.6877441,1,27,2,1,51,46
433.2145004,1,27,3,1,51,46
437.4917526,1,27,4,1,51,46
442.6784973,1,27,5,1,51,46
451.2210007,1,27,6,1,51,46
452.4885025,1,27,7,1,51,46
458.1257553,1,27,8,1,51,46
479.809494,1,27,9,1,51,46
529.3070068,1,27,10,1,51,46
545.4757538,1,27,11,1,51,46
556.2417603,1,27,12,1,51,46
535.4345093,1,27,13,1,51,46
537.2940063,1,27,14,1,51,46
526.3812408,1,27,15,1,51,46
